/plant1/pump_alarm, 2023-06-05 00:06:43.588571, 0
/plant1/pump_alarm, 2023-06-05 00:06:13.400271, 0
/plant1/pump_alarm, 2023-06-05 00:05:43.210387, 0
/plant1/pump_alarm, 2023-06-05 00:05:13.016725, 0
/plant1/pump_alarm, 2023-06-05 00:04:42.830799, 0
/plant1/pump_alarm, 2023-06-05 00:04:12.631727, 0
/plant1/pump_alarm, 2023-06-05 00:03:42.447810, 0
/plant1/pump_alarm, 2023-06-05 00:03:12.251046, 0
/plant1/pump_alarm, 2023-06-05 00:02:42.075408, 0
/plant1/pump_alarm, 2023-06-05 00:02:11.900706, 0
/plant1/pump_alarm, 2023-06-05 00:01:41.730118, 0
/plant1/pump_alarm, 2023-06-05 00:01:11.570021, 0
/plant1/pump_alarm, 2023-06-05 00:00:41.391552, 0
/plant1/pump_alarm, 2023-06-05 00:00:11.199868, 0
/plant1/pump_alarm, 2023-06-04 23:59:41.025235, 0
/plant1/pump_alarm, 2023-06-04 23:59:10.844622, 0
/plant1/pump_alarm, 2023-06-04 23:58:40.681972, 0
/plant1/pump_alarm, 2023-06-04 23:58:10.525993, 0
/plant1/pump_alarm, 2023-06-04 23:57:40.346197, 0
/plant1/pump_alarm, 2023-06-04 23:57:10.155416, 0
/plant1/pump_alarm, 2023-06-04 23:56:39.918816, 0
/plant1/pump_alarm, 2023-06-04 23:56:09.734411, 0
/plant1/pump_alarm, 2023-06-04 23:55:39.551149, 0
/plant1/pump_alarm, 2023-06-04 23:55:09.364680, 0
/plant1/pump_alarm, 2023-06-04 23:54:39.178360, 0
/plant1/pump_alarm, 2023-06-04 23:54:08.990473, 0
/plant1/pump_alarm, 2023-06-04 23:53:38.800382, 0
/plant1/pump_alarm, 2023-06-04 23:53:08.603977, 0
/plant1/pump_alarm, 2023-06-04 23:52:38.413593, 0
/plant1/pump_alarm,2023-06-04 23:52:23.423085, 0
/plant1/pump_alarm,2023-06-04 23:52:22.128059, 0
/plant1/pump_alarm,2023-06-04 23:52:20.983505, 0
/plant1/pump_alarm,2023-06-04 23:52:19.827905, 0
/plant1/pump_alarm,2023-06-04 23:52:18.679810, 0
/plant1/pump_alarm,2023-06-04 23:52:17.538462, 0
/plant1/pump_alarm,2023-06-04 23:52:16.322481, 0
/plant1/pump_alarm,2023-06-04 23:52:15.176713, 0
