/plant1/moisture, 2023-06-05 01:00:07.882430, 1
/plant1/moisture, 2023-06-05 01:00:02.122996, 1
/plant1/moisture, 2023-06-05 00:59:56.912790, 1
/plant1/moisture, 2023-06-05 00:59:51.743441, 1
/plant1/moisture, 2023-06-05 00:59:46.577742, 1
/plant1/moisture, 2023-06-05 00:59:41.406461, 1
/plant1/moisture, 2023-06-05 00:59:36.241787, 1
/plant1/moisture, 2023-06-05 00:59:31.074825, 1
/plant1/moisture, 2023-06-05 00:59:25.900184, 1
/plant1/moisture, 2023-06-05 00:59:20.739957, 1
/plant1/moisture, 2023-06-05 00:59:15.579107, 1
/plant1/moisture, 2023-06-05 00:59:10.403662, 1
/plant1/moisture, 2023-06-05 00:59:05.236279, 1
/plant1/moisture, 2023-06-05 00:59:00.063359, 1
/plant1/moisture, 2023-06-05 00:58:54.904019, 1
/plant1/moisture, 2023-06-05 00:58:49.741704, 1
/plant1/moisture, 2023-06-05 00:58:44.579419, 1
/plant1/moisture, 2023-06-05 00:58:39.412660, 1
/plant1/moisture, 2023-06-05 00:58:34.245100, 1
/plant1/moisture, 2023-06-05 00:58:29.082835, 1
/plant1/moisture, 2023-06-05 00:58:23.916209, 1
/plant1/moisture, 2023-06-05 00:58:18.749467, 1
/plant1/moisture, 2023-06-05 00:58:13.583376, 1
/plant1/moisture, 2023-06-05 00:58:08.411824, 1
/plant1/moisture, 2023-06-05 00:58:03.211670, 1
/plant1/moisture, 2023-06-05 00:57:58.036605, 1
/plant1/moisture, 2023-06-05 00:57:52.872620, 1
/plant1/moisture, 2023-06-05 00:57:47.716232, 1
/plant1/moisture, 2023-06-05 00:57:42.555365, 1
/plant1/moisture, 2023-06-05 00:57:37.387023, 1
/plant1/moisture, 2023-06-05 00:57:32.224071, 1
/plant1/moisture, 2023-06-05 00:57:27.059142, 1
/plant1/moisture, 2023-06-05 00:57:21.888537, 1
/plant1/moisture, 2023-06-05 00:57:16.180485, 1
/plant1/moisture, 2023-06-05 00:57:11.015422, 1
/plant1/moisture, 2023-06-05 00:57:05.853531, 1
/plant1/moisture, 2023-06-05 00:57:00.699766, 1
/plant1/moisture, 2023-06-05 00:56:55.536270, 1
/plant1/moisture, 2023-06-05 00:56:50.373033, 1
/plant1/moisture, 2023-06-05 00:56:45.206628, 1
/plant1/moisture, 2023-06-05 00:56:40.046802, 1
/plant1/moisture, 2023-06-05 00:56:34.877946, 1
/plant1/moisture, 2023-06-05 00:56:29.715379, 1
/plant1/moisture, 2023-06-05 00:56:24.547174, 1
/plant1/moisture, 2023-06-05 00:56:19.377202, 1
/plant1/moisture, 2023-06-05 00:56:14.207133, 1
/plant1/moisture, 2023-06-05 00:56:09.036130, 1
/plant1/moisture, 2023-06-05 00:56:03.865343, 1
/plant1/moisture, 2023-06-05 00:55:58.698364, 1
/plant1/moisture, 2023-06-05 00:55:53.538480, 1
/plant1/moisture, 2023-06-05 00:55:48.376979, 1
/plant1/moisture, 2023-06-05 00:55:43.216486, 1
/plant1/moisture, 2023-06-05 00:55:38.046836, 1
/plant1/moisture, 2023-06-05 00:55:32.878137, 1
/plant1/moisture, 2023-06-05 00:55:27.706833, 1
/plant1/moisture, 2023-06-05 00:55:22.547249, 1
/plant1/moisture, 2023-06-05 00:55:17.381980, 1
/plant1/moisture, 2023-06-05 00:55:12.220790, 1
/plant1/moisture, 2023-06-05 00:55:07.066735, 1
/plant1/moisture, 2023-06-05 00:55:01.479242, 1
/plant1/moisture, 2023-06-05 00:54:56.308151, 1
/plant1/moisture, 2023-06-05 00:54:51.144200, 1
/plant1/moisture, 2023-06-05 00:54:45.973428, 1
/plant1/moisture, 2023-06-05 00:54:40.804639, 1
/plant1/moisture, 2023-06-05 00:54:35.644482, 1
/plant1/moisture, 2023-06-05 00:54:30.472626, 1
/plant1/moisture, 2023-06-05 00:54:25.308217, 1
/plant1/moisture, 2023-06-05 00:54:20.147799, 1
/plant1/moisture, 2023-06-05 00:54:14.991685, 1
/plant1/moisture, 2023-06-05 00:54:09.822266, 1
/plant1/moisture, 2023-06-05 00:54:04.617738, 1
/plant1/moisture, 2023-06-05 00:53:59.448127, 1
/plant1/moisture, 2023-06-05 00:53:54.284854, 1
/plant1/moisture, 2023-06-05 00:53:49.132795, 1
/plant1/moisture, 2023-06-05 00:53:43.959992, 1
/plant1/moisture, 2023-06-05 00:53:38.781142, 1
/plant1/moisture, 2023-06-05 00:53:33.606139, 1
/plant1/moisture, 2023-06-05 00:53:28.436216, 1
/plant1/moisture, 2023-06-05 00:53:23.268002, 1
/plant1/moisture, 2023-06-05 00:53:18.103300, 1
/plant1/moisture, 2023-06-05 00:53:12.934490, 1
/plant1/moisture, 2023-06-05 00:53:07.765573, 1
/plant1/moisture, 2023-06-05 00:53:02.559981, 1
/plant1/moisture, 2023-06-05 00:52:57.396782, 1
/plant1/moisture, 2023-06-05 00:52:52.233150, 1
/plant1/moisture, 2023-06-05 00:52:47.069608, 1
/plant1/moisture, 2023-06-05 00:52:41.895743, 1
/plant1/moisture, 2023-06-05 00:52:36.733546, 1
/plant1/moisture, 2023-06-05 00:52:31.571192, 1
/plant1/moisture, 2023-06-05 00:52:26.406502, 1
/plant1/moisture, 2023-06-05 00:52:21.241436, 1
/plant1/moisture, 2023-06-05 00:52:16.081415, 1
/plant1/moisture, 2023-06-05 00:52:10.914942, 1
/plant1/moisture, 2023-06-05 00:52:05.747638, 1
/plant1/moisture, 2023-06-05 00:52:00.581863, 1
/plant1/moisture, 2023-06-05 00:51:55.411692, 1
/plant1/moisture, 2023-06-05 00:51:50.242223, 1
/plant1/moisture, 2023-06-05 00:51:45.071053, 1
/plant1/moisture, 2023-06-05 00:51:39.896836, 1
/plant1/moisture, 2023-06-05 00:51:34.732681, 1
/plant1/moisture, 2023-06-05 00:51:29.568038, 1
/plant1/moisture, 2023-06-05 00:51:24.403624, 1
/plant1/moisture, 2023-06-05 00:51:19.246182, 1
/plant1/moisture, 2023-06-05 00:51:14.099916, 1
/plant1/moisture, 2023-06-05 00:51:08.504520, 1
/plant1/moisture, 2023-06-05 00:51:03.329098, 1
/plant1/moisture, 2023-06-05 00:50:58.167176, 1
/plant1/moisture, 2023-06-05 00:50:53.003530, 1
/plant1/moisture, 2023-06-05 00:50:47.827565, 1
/plant1/moisture, 2023-06-05 00:50:42.650349, 1
/plant1/moisture, 2023-06-05 00:50:37.479989, 1
/plant1/moisture, 2023-06-05 00:50:32.311624, 1
/plant1/moisture, 2023-06-05 00:50:27.142241, 1
/plant1/moisture, 2023-06-05 00:50:21.972232, 1
/plant1/moisture, 2023-06-05 00:50:16.799578, 1
/plant1/moisture, 2023-06-05 00:50:11.491454, 1
/plant1/moisture, 2023-06-05 00:50:05.682015, 1
/plant1/moisture, 2023-06-05 00:50:00.525867, 1
/plant1/moisture, 2023-06-05 00:49:55.386852, 1
/plant1/moisture, 2023-06-05 00:49:50.234103, 1
/plant1/moisture, 2023-06-05 00:49:45.098710, 1
/plant1/moisture, 2023-06-05 00:49:39.959531, 1
/plant1/moisture, 2023-06-05 00:49:34.821606, 1
/plant1/moisture, 2023-06-05 00:49:29.667951, 1
/plant1/moisture, 2023-06-05 00:49:24.518498, 1
