/plant1/pump, 2023-06-05 01:00:07.882430, 16
/plant1/pump, 2023-06-05 01:00:02.122996, 16
/plant1/pump, 2023-06-05 00:59:56.912790, 16
/plant1/pump, 2023-06-05 00:59:51.743441, 14
/plant1/pump, 2023-06-05 00:59:46.577742, 14
/plant1/pump, 2023-06-05 00:59:41.406461, 14
/plant1/pump, 2023-06-05 00:59:36.241787, 14
/plant1/pump, 2023-06-05 00:59:31.074825, 14
/plant1/pump, 2023-06-05 00:59:25.900184, 14
/plant1/pump, 2023-06-05 00:59:20.739957, 14
/plant1/pump, 2023-06-05 00:59:15.579107, 14
/plant1/pump, 2023-06-05 00:59:10.403662, 14
/plant1/pump, 2023-06-05 00:59:05.236279, 14
/plant1/pump, 2023-06-05 00:59:00.063359, 14
/plant1/pump, 2023-06-05 00:58:54.904019, 14
/plant1/pump, 2023-06-05 00:58:49.741704, 14
/plant1/pump, 2023-06-05 00:58:44.579419, 14
/plant1/pump, 2023-06-05 00:58:39.412660, 14
/plant1/pump, 2023-06-05 00:58:34.245100, 14
/plant1/pump, 2023-06-05 00:58:29.082835, 14
/plant1/pump, 2023-06-05 00:58:23.916209, 14
/plant1/pump, 2023-06-05 00:58:18.749467, 14
/plant1/pump, 2023-06-05 00:58:13.583376, 14
/plant1/pump, 2023-06-05 00:58:08.411824, 14
/plant1/pump, 2023-06-05 00:58:03.211670, 14
/plant1/pump, 2023-06-05 00:57:58.036605, 14
/plant1/pump, 2023-06-05 00:57:52.872620, 14
/plant1/pump, 2023-06-05 00:57:47.716232, 14
/plant1/pump, 2023-06-05 00:57:42.555365, 14
/plant1/pump, 2023-06-05 00:57:37.387023, 14
/plant1/pump, 2023-06-05 00:57:32.224071, 14
/plant1/pump, 2023-06-05 00:57:27.059142, 14
/plant1/pump, 2023-06-05 00:57:21.888537, 14
/plant1/pump, 2023-06-05 00:57:16.180485, 14
/plant1/pump, 2023-06-05 00:57:11.015422, 14
/plant1/pump, 2023-06-05 00:57:05.853531, 14
/plant1/pump, 2023-06-05 00:57:00.699766, 14
/plant1/pump, 2023-06-05 00:56:55.536270, 14
/plant1/pump, 2023-06-05 00:56:50.373033, 14
/plant1/pump, 2023-06-05 00:56:45.206628, 14
/plant1/pump, 2023-06-05 00:56:40.046802, 14
/plant1/pump, 2023-06-05 00:56:34.877946, 14
/plant1/pump, 2023-06-05 00:56:29.715379, 14
/plant1/pump, 2023-06-05 00:56:24.547174, 14
/plant1/pump, 2023-06-05 00:56:19.377202, 14
/plant1/pump, 2023-06-05 00:56:14.207133, 14
/plant1/pump, 2023-06-05 00:56:09.036130, 14
/plant1/pump, 2023-06-05 00:56:03.865343, 14
/plant1/pump, 2023-06-05 00:55:58.698364, 14
/plant1/pump, 2023-06-05 00:55:53.538480, 14
/plant1/pump, 2023-06-05 00:55:48.376979, 14
/plant1/pump, 2023-06-05 00:55:43.216486, 14
/plant1/pump, 2023-06-05 00:55:38.046836, 14
/plant1/pump, 2023-06-05 00:55:32.878137, 14
/plant1/pump, 2023-06-05 00:55:27.706833, 14
/plant1/pump, 2023-06-05 00:55:22.547249, 14
/plant1/pump, 2023-06-05 00:55:17.381980, 14
/plant1/pump, 2023-06-05 00:55:12.220790, 14
/plant1/pump, 2023-06-05 00:55:07.066735, 14
/plant1/pump, 2023-06-05 00:55:01.479242, 14
/plant1/pump, 2023-06-05 00:54:56.308151, 14
/plant1/pump, 2023-06-05 00:54:51.144200, 14
/plant1/pump, 2023-06-05 00:54:45.973428, 14
/plant1/pump, 2023-06-05 00:54:40.804639, 14
/plant1/pump, 2023-06-05 00:54:35.644482, 14
/plant1/pump, 2023-06-05 00:54:30.472626, 14
/plant1/pump, 2023-06-05 00:54:25.308217, 14
/plant1/pump, 2023-06-05 00:54:20.147799, 14
/plant1/pump, 2023-06-05 00:54:14.991685, 14
/plant1/pump, 2023-06-05 00:54:09.822266, 14
/plant1/pump, 2023-06-05 00:54:04.617738, 14
/plant1/pump, 2023-06-05 00:53:59.448127, 14
/plant1/pump, 2023-06-05 00:53:54.284854, 14
/plant1/pump, 2023-06-05 00:53:49.132795, 14
/plant1/pump, 2023-06-05 00:53:43.959992, 14
/plant1/pump, 2023-06-05 00:53:38.781142, 14
/plant1/pump, 2023-06-05 00:53:33.606139, 14
/plant1/pump, 2023-06-05 00:53:28.436216, 14
/plant1/pump, 2023-06-05 00:53:23.268002, 14
/plant1/pump, 2023-06-05 00:53:18.103300, 14
/plant1/pump, 2023-06-05 00:53:12.934490, 14
/plant1/pump, 2023-06-05 00:53:07.765573, 14
/plant1/pump, 2023-06-05 00:53:02.559981, 14
/plant1/pump, 2023-06-05 00:52:57.396782, 14
/plant1/pump, 2023-06-05 00:52:52.233150, 14
/plant1/pump, 2023-06-05 00:52:47.069608, 14
/plant1/pump, 2023-06-05 00:52:41.895743, 14
/plant1/pump, 2023-06-05 00:52:36.733546, 14
/plant1/pump, 2023-06-05 00:52:31.571192, 14
/plant1/pump, 2023-06-05 00:52:26.406502, 14
/plant1/pump, 2023-06-05 00:52:21.241436, 14
/plant1/pump, 2023-06-05 00:52:16.081415, 14
/plant1/pump, 2023-06-05 00:52:10.914942, 14
/plant1/pump, 2023-06-05 00:52:05.747638, 14
/plant1/pump, 2023-06-05 00:52:00.581863, 14
/plant1/pump, 2023-06-05 00:51:55.411692, 14
/plant1/pump, 2023-06-05 00:51:50.242223, 14
/plant1/pump, 2023-06-05 00:51:45.071053, 14
/plant1/pump, 2023-06-05 00:51:39.896836, 14
/plant1/pump, 2023-06-05 00:51:34.732681, 14
/plant1/pump, 2023-06-05 00:51:29.568038, 14
/plant1/pump, 2023-06-05 00:51:24.403624, 14
/plant1/pump, 2023-06-05 00:51:19.246182, 12
/plant1/pump, 2023-06-05 00:51:14.099916, 0
/plant1/pump, 2023-06-05 00:51:08.504520, 0
/plant1/pump, 2023-06-05 00:51:03.329098, 0
/plant1/pump, 2023-06-05 00:50:58.167176, 0
/plant1/pump, 2023-06-05 00:50:53.003530, 0
/plant1/pump, 2023-06-05 00:50:47.827565, 0
/plant1/pump, 2023-06-05 00:50:42.650349, 0
/plant1/pump, 2023-06-05 00:50:37.479989, 0
/plant1/pump, 2023-06-05 00:50:32.311624, 0
/plant1/pump, 2023-06-05 00:50:27.142241, 0
/plant1/pump, 2023-06-05 00:50:21.972232, 0
/plant1/pump, 2023-06-05 00:50:16.799578, 0
/plant1/pump, 2023-06-05 00:50:11.491454, 0
/plant1/pump, 2023-06-05 00:50:05.682015, 0
/plant1/pump, 2023-06-05 00:50:00.525867, 0
/plant1/pump, 2023-06-05 00:49:55.386852, 0
/plant1/pump, 2023-06-05 00:49:50.234103, 0
/plant1/pump, 2023-06-05 00:49:45.098710, 0
/plant1/pump, 2023-06-05 00:49:39.959531, 0
/plant1/pump, 2023-06-05 00:49:34.821606, 0
/plant1/pump, 2023-06-05 00:49:29.667951, 0
/plant1/pump, 2023-06-05 00:49:24.518498, 0
/plant1/pump, 2023-06-05 00:49:19.309980, 0
/plant1/pump, 2023-06-05 00:49:14.171420, 0
/plant1/pump, 2023-06-05 00:49:09.031939, 0
/plant1/pump, 2023-06-05 00:49:03.839283, 0
/plant1/pump, 2023-06-05 00:48:58.671795, 0
/plant1/pump, 2023-06-05 00:48:53.501714, 0
/plant1/pump, 2023-06-05 00:48:48.339783, 0
/plant1/pump, 2023-06-05 00:48:43.176501, 0
/plant1/pump, 2023-06-05 00:48:38.006249, 0
/plant1/pump, 2023-06-05 00:48:32.847749, 0
/plant1/pump, 2023-06-05 00:48:27.655260, 0
/plant1/pump, 2023-06-05 00:48:22.485055, 0
/plant1/pump, 2023-06-05 00:48:17.283781, 0
