/plant1/light, 2023-06-05 12:07:12.458524, 47
/plant1/light, 2023-06-05 12:07:07.298846, 51
/plant1/light, 2023-06-05 12:07:01.693246, 57
/plant1/light, 2023-06-05 12:06:56.538887, 58
/plant1/light, 2023-06-05 12:06:51.378883, 58
/plant1/light, 2023-06-05 12:06:46.217154, 57
/plant1/light, 2023-06-05 12:06:41.061301, 50
/plant1/light, 2023-06-05 12:06:35.903593, 53
/plant1/light, 2023-06-05 12:06:30.750572, 44
/plant1/light, 2023-06-05 12:06:25.601236, 43
/plant1/light, 2023-06-05 12:06:20.446418, 37
/plant1/light, 2023-06-05 12:06:15.284478, 36
/plant1/light, 2023-06-05 12:06:10.121212, 35
/plant1/light, 2023-06-05 12:06:04.805470, 35
/plant1/light, 2023-06-05 12:05:59.649269, 34
/plant1/light, 2023-06-05 12:05:54.446300, 34
/plant1/light, 2023-06-05 12:05:49.290301, 34
/plant1/light, 2023-06-05 12:05:44.137223, 33
/plant1/light, 2023-06-05 12:05:38.984131, 34
/plant1/light, 2023-06-05 12:05:33.822510, 36
/plant1/light, 2023-06-05 12:05:28.648667, 37
/plant1/light, 2023-06-05 12:05:23.498795, 35
/plant1/light, 2023-06-05 12:05:18.321941, 33
/plant1/light, 2023-06-05 12:05:13.078698, 33
/plant1/light, 2023-06-05 12:05:07.923491, 31
/plant1/light, 2023-06-05 12:05:02.453095, 32
/plant1/light, 2023-06-05 12:04:57.313935, 32
/plant1/light, 2023-06-05 12:04:52.186353, 50
/plant1/light, 2023-06-05 12:04:47.019021, 54
/plant1/light, 2023-06-05 12:04:41.890259, 54
/plant1/light, 2023-06-05 12:04:36.735915, 54
/plant1/light, 2023-06-05 12:04:31.595963, 54
/plant1/light, 2023-06-05 12:04:26.461259, 54
/plant1/light, 2023-06-05 12:04:21.333289, 53
/plant1/light, 2023-06-05 12:04:16.205064, 58
/plant1/light, 2023-06-05 12:04:11.067772, 56
/plant1/light, 2023-06-05 12:04:05.441769, 56
/plant1/light, 2023-06-05 12:04:00.306333, 56
/plant1/light, 2023-06-05 12:03:55.166544, 57
/plant1/light, 2023-06-05 12:03:50.027690, 56
/plant1/light, 2023-06-05 12:03:44.886305, 57
/plant1/light, 2023-06-05 12:03:39.762397, 57
/plant1/light, 2023-06-05 12:03:34.619537, 56
/plant1/light, 2023-06-05 12:03:29.473764, 48
/plant1/light, 2023-06-05 12:03:24.333703, 52
/plant1/light, 2023-06-05 12:03:19.198291, 49
/plant1/light, 2023-06-05 12:03:14.055858, 54
/plant1/light, 2023-06-05 12:03:08.922382, 58
/plant1/light, 2023-06-05 12:03:03.725460, 58
/plant1/light, 2023-06-05 12:02:58.573004, 58
